n,Site_ID,Unit,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom,Burn,Cattle_head,Goat_head,Sheep_head,LSU_head,Ligcell,W_kg,Days,npastures,d_headha,Gdays,ANPPmax_gm2,Sk_gm2,Ddays,Edays,S0_gm2,Fdays,Cg_gheadday,Se_gm2,g_ggday,Lg_gm2,Sg_gm2,Sf_gm2,Lo_gm2,ANPPt_est,BNPPt_est,PDSOCt,DDSOCt,SOCeq_gm2,SOCeq_tha
13,TSTALTS002,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.52,0.52,756,15.1,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3384484661122, -30.8681683859485)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,188.00759999999994,739.5102524854864,821.678058317207,188.00759999999994,0,82.16780583172071,0,20091.504798213347,82.16780583172071,0.012007666799966694,185.49650170461175,630.3770387162407,630.3770387162407,87.31421237307254,1135.9160368032265,376.38657421516103,118.31853068907057,11.048833920146214,7246.423790185817,72.46423790185817
14,TSTALTS002,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.42,0.42,756,15.1,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3392254908961, -30.8681683859485)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,188.00759999999994,739.9284959734316,822.1427733038129,188.00759999999994,0,82.2142773303813,0,20091.504798213347,82.2142773303813,0.012000879484068156,185.49650170461175,630.8458250139023,630.8458250139023,87.31421237307254,1136.384823100888,376.32906712722183,118.35664410660705,11.048833920146214,7251.6592121096755,72.51659212109675
16,TSTALTS002,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,756,15.1,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3376714413284, -30.8673913611646)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,188.00759999999994,739.7193742294589,821.9104158105099,188.00759999999994,0,82.191041581051,0,20091.504798213347,82.191041581051,0.012004272182616208,185.49650170461175,630.611433021232,630.611433021232,87.31421237307254,1136.1504311082178,376.35781292543123,118.33758629421817,11.048833920146214,7249.040879510472,72.49040879510473
17,TSTALTS002,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.48,0.48,756,15.1,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3384484661122, -30.8673913611646)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,188.00759999999994,739.6775498806644,821.8639443118493,188.00759999999994,0,82.18639443118494,0,20091.504798213347,82.18639443118494,0.012004950952530033,185.49650170461175,630.564554345328,630.564554345328,87.31421237307254,1136.1035524323138,376.36356394367107,118.33377499655971,11.048833920146214,7248.51736220632,72.4851736220632
18,TSTALTS002,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.44,0.44,756,15.1,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3392254908961, -30.8673913611646)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,188.00759999999994,739.8448472758425,822.0498303064917,188.00759999999994,0,82.20498303064917,0,20091.504798213347,82.20498303064917,0.012002236333335218,185.49650170461175,630.7520684940954,630.7520684940954,87.31421237307254,1136.2910665810812,376.34056358829184,118.34902071688177,11.048833920146214,7250.611729831553,72.50611729831553
1,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.45,0.45,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3502566655227, -30.8794932610071)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.332124958184,834.8134721757599,185.771,0,83.481347217576,0,20091.504798213347,83.481347217576,0.011818731572936768,183.28977455255765,645.3270404374401,645.3270404374401,88.41757594909959,1150.866038524426,378.0731753267937,120.03297559009589,11.004147695317116,7419.9219784950665,74.19921978495067
2,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.49,0.49,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3510337228999, -30.8794932610071)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.1622203977486,834.6246893308318,185.771,0,83.46246893308319,0,20091.504798213347,83.46246893308319,0.011821404838894873,183.28977455255765,645.1366043221459,645.1366043221459,88.41757594909959,1150.6756024091317,378.09611660618975,120.01742654764381,11.004147695317116,7417.772517818712,74.17772517818712
3,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.45,0.45,757,15.3,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3494796081455, -30.8787162036299)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.96339999999998,745.9029273079043,828.7810303421159,186.96339999999998,0,82.87810303421159,0,20091.504798213347,82.87810303421159,0.011904756479577987,184.4662484218724,638.3401098641642,638.3401098641642,87.82933901444221,1143.87910795115,377.1604663371851,119.21577166033312,11.02797129117074,7327.968668501344,73.27968668501344
4,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.46,0.46,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3502566655227, -30.8787162036299)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2896488180751,834.7662764645279,185.771,0,83.4766276464528,0,20091.504798213347,83.4766276464528,0.011819399776071193,183.28977455255765,645.2794315487207,645.2794315487207,88.41757594909959,1150.8184296357065,378.0789097198869,120.02908819761655,11.004147695317116,7419.384536906134,74.19384536906134
5,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.48,0.48,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3510337228999, -30.8787162036299)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2046965378573,834.67188504206365,185.771,0,83.46718850420638,0,20091.504798213347,83.46718850420638,0.011820736409037427,183.28977455255765,645.1842134911005,645.1842134911006,88.41757594909959,1150.7232115780864,378.09038035948913,120.02131367637813,11.004147695317116,7418.309806573794,74.18309806573794
6,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.48,0.48,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3518107802771, -30.8787162036299)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2046965378573,834.67188504206365,185.771,0,83.46718850420638,0,20091.504798213347,83.46718850420638,0.011820736409037427,183.28977455255765,645.1842134911005,645.1842134911006,88.41757594909959,1150.7232115780864,378.09038035948913,120.02131367637813,11.004147695317116,7418.309806573794,74.18309806573794
7,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.5,0.5,757,15.3,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3487025507683, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.96339999999998,745.6920812905743,828.5467569895269,186.96339999999998,0,82.85467569895269,0,20091.504798213347,82.85467569895269,0.011908122574718304,184.4662484218724,638.10379230944,638.10379230944,87.82933901444221,1143.6427903964259,377.1891684693886,119.19651321430597,11.02797129117074,7325.318640729273,73.25318640729273
8,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.48,0.48,757,15.3,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3494796081455, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.96339999999998,745.7764196975062,828.6404663305624,186.96339999999998,0,82.86404663305625,0,20091.504798213347,82.86404663305623,0.011906775908263082,184.4662484218724,638.1983196092398,638.1983196092398,87.82933901444221,1143.7373176962255,377.1776857606344,119.20421632838105,11.02797129117074,7326.378500961372,73.26378500961373
9,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3502566655227, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2471726779662,834.7190807532958,185.771,0,83.47190807532958,0,20091.504798213347,83.47190807532958,0.011820068054767142,183.28977455255765,645.2318225666164,645.2318225666164,88.41757594909959,1150.7708206536022,378.0846447307533,120.02520089303981,11.004147695317116,7418.847146267653,74.18847146267653
10,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3510337228999, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2471726779662,834.7190807532958,185.771,0,83.47190807532958,0,20091.504798213347,83.47190807532958,0.011820068054767142,183.28977455255765,645.2318225666164,645.2318225666164,88.41757594909959,1150.7708206536022,378.0846447307533,120.02520089303981,11.004147695317116,7418.847146267653,74.18847146267653
11,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.5,0.5,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3518107802771, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.1197442576398,834.5774936195997,185.771,0,83.45774936195998,0,20091.504798213347,83.45774936196,0.0118220733443523,183.28977455255765,645.0889950597248,645.0889950597248,88.41757594909959,1150.6279931467107,378.10185347095137,120.01353950684917,11.004147695317116,7417.235279996571,74.17235279996571
12,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.43,0.43,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3525878376543, -30.8779391462527)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.4170772384015,834.9078635982238,185.771,0,83.49078635982238,0,20091.504798213347,83.49078635982238,0.011817395393301235,183.28977455255765,645.422257934833,645.422257934833,88.41757594909959,1150.9612560218188,378.06170839354354,120.04075063871291,11.004147695317116,7420.9970145476345,74.20997014547635
13,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,757,15.3,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3494796081455, -30.8771620888756)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.96339999999998,745.8185889009723,828.6873210010802,186.96339999999998,0,82.86873210010803,0,20091.504798213347,82.86873210010803,0.011906102689247931,184.4662484218724,638.2455831201573,638.2455831201573,87.82933901444221,1143.7845812071432,377.1719453342896,119.20806801759886,11.02797129117074,7326.90850651003,73.2690850651003
14,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.46,0.46,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3502566655227, -30.8771620888755)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2896488180751,834.7662764645279,185.771,0,83.4766276464528,0,20091.504798213347,83.4766276464528,0.011819399776071193,183.28977455255765,645.2794315487207,645.2794315487207,88.41757594909959,1150.8184296357065,378.0789097198869,120.02908819761655,11.004147695317116,7419.384536906134,74.19384536906134
15,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.46,0.46,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3510337228999, -30.8771620888755)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2896488180751,834.7662764645279,185.771,0,83.4766276464528,0,20091.504798213347,83.4766276464528,0.011819399776071193,183.28977455255765,645.2794315487207,645.2794315487207,88.41757594909959,1150.8184296357065,378.0789097198869,120.02908819761655,11.004147695317116,7419.384536906134,74.19384536906134
16,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.46,0.46,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3518107802771, -30.8771620888755)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2896488180751,834.7662764645279,185.771,0,83.4766276464528,0,20091.504798213347,83.4766276464528,0.011819399776071193,183.28977455255765,645.2794315487207,645.2794315487207,88.41757594909959,1150.8184296357065,378.0789097198869,120.02908819761655,11.004147695317116,7419.384536906134,74.19384536906134
17,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.43,0.43,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3525878376543, -30.8771620888755)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.4170772384015,834.9078635982238,185.771,0,83.49078635982238,0,20091.504798213347,83.49078635982238,0.011817395393301235,183.28977455255765,645.422257934833,645.422257934833,88.41757594909959,1150.9612560218188,378.06170839354354,120.04075063871291,11.004147695317116,7420.9970145476345,74.20997014547635
18,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.49,0.49,757,15.3,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3494796081455, -30.8763850314984)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.96339999999998,745.7342504940401,828.5936116600445,186.96339999999998,0,82.85936116600446,0,20091.504798213347,82.85936116600446,0.011907449203415566,184.4662484218724,638.1510560056762,638.1510560056762,87.82933901444221,1143.690054092662,377.18342680563535,119.20036472727928,11.02797129117074,7325.848545703038,73.25848545703039
19,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3502566655227, -30.8763850314983)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.2471726779662,834.7190807532958,185.771,0,83.47190807532958,0,20091.504798213347,83.47190807532958,0.011820068054767142,183.28977455255765,645.2318225666164,645.2318225666164,88.41757594909959,1150.7708206536022,378.0846447307533,120.02520089303981,11.004147695317116,7418.847146267653,74.18847146267653
20,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.44,0.44,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3510337228999, -30.8763850314983)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.3746010982926,834.8606678869918,185.771,0,83.48606678869919,0,20091.504798213347,83.48606678869918,0.011818063445351057,183.28977455255765,645.3746492328017,645.3746492328017,88.41757594909959,1150.9136473197875,378.06744155137784,120.03686307046546,11.004147695317116,7420.459471040286,74.20459471040286
21,TSTALTS003,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.44,0.44,757,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3518107802771, -30.8763850314984)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,185.771,751.3746010982926,834.8606678869918,185.771,0,83.48606678869919,0,20091.504798213347,83.48606678869918,0.011818063445351057,183.28977455255765,645.3746492328017,645.3746492328017,88.41757594909959,1150.9136473197875,378.06744155137784,120.03686307046546,11.004147695317116,7420.459471040286,74.20459471040286
1,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.45,0.45,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3591360171729, -30.8938099992266)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,754.891936572683,838.7688184140922,186.136,0,83.87688184140922,0,20091.504798213347,83.87688184140922,0.011762998486009122,183.64989947900844,649.0413486829528,649.0413486829528,88.2375134858742,1154.5803467699386,377.6468777022943,120.34863857906163,11.011440225077747,7370.990960118626,73.70990960118627
2,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.4,0.4,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3599131293346, -30.8938099992266)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,755.1053235329881,839.0059150366534,186.136,0,83.90059150366534,0,20091.504798213347,83.90059150366534,0.011759674353053392,183.64989947900844,649.2804604556317,649.2804604556317,88.2375134858742,1154.8194585426174,377.6183455698891,120.36820496324785,11.011440225077747,7373.665705813218,73.73665705813218
3,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.47,0.47,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3606902414964, -30.8938099992266)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,754.8065817885608,838.6739797650675,186.136,0,83.86739797650677,0,20091.504798213347,83.86739797650678,0.01176432866544929,183.64989947900844,648.9457033363119,648.9457033363119,88.2375134858742,1154.4847014232978,377.65829486373843,120.34081263981876,11.011440225077747,7369.921416636914,73.69921416636913
4,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.44,0.44,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3583589050111, -30.8930328870648)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,754.9346139647439,838.8162377386043,186.136,0,83.88162377386044,0,20091.504798213347,83.88162377386044,0.011762333509084082,183.64989947900844,649.0891712195983,649.0891712195983,88.2375134858742,1154.6281693065841,377.6411700450099,120.3525516803718,11.011440225077747,7371.525807875609,73.7152580787561
5,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.4,0.4,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3591360171729, -30.8930328870648)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,755.1053235329881,839.0059150366534,186.136,0,83.90059150366534,0,20091.504798213347,83.90059150366534,0.011759674353053392,183.64989947900844,649.2804604556317,649.2804604556317,88.2375134858742,1154.8194585426174,377.6183455698891,120.36820496324785,11.011440225077747,7373.665705813218,73.73665705813218
6,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.43,0.43,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3599131293346, -30.8930328870648)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,754.9772913568049,838.8636570631165,186.136,0,83.88636570631166,0,20091.504798213347,83.88636570631165,0.011761668607338738,183.64989947900844,649.1369936651627,649.1369936651627,88.2375134858742,1154.6759917521485,377.635463003223,120.35646486945795,11.011440225077747,7372.060706317751,73.72060706317751
7,TSTALTS004,TSTALTS,Lower Tsitsana,Tsitsa,5539.528511269144,0.8177605843209146,4530.008072237821,0.254642860254362,0,0.43,0.43,762,15.5,36.53096008300781,19.539613723754883,16.732589721679688,"c(28.3606902414964, -30.8930328870648)",0.254642860254362,2023.6429492385678,1082.4024732192602,926.9065783061365,2224.5738543911075,0.3,475,365,1,0.4910750309749823,186.136,754.9772913568049,838.8636570631165,186.136,0,83.88636570631166,0,20091.504798213347,83.88636570631165,0.011761668607338738,183.64989947900844,649.1369936651627,649.1369936651627,88.2375134858742,1154.6759917521485,377.635463003223,120.35646486945795,11.011440225077747,7372.060706317751,73.72060706317751
