n,Association,Landscape,Area_ha,Elig_prop,Elig_ha,Fire_elig,fire,sand,bulkdens,map,mat,cattle,goat,sheep,geom
3,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.43,0.43,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0694054770344, -28.393497036407)"
4,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.48,0.48,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0720433981299, -28.3979150843019)"
5,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0928961888352, -28.3809352495134)"
6,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1026813293563, -28.3695104456548)"
7,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.102252459839, -28.368046755429)"
8,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.44,0.44,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0819706625437, -28.3858420463777)"
9,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,868,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0970739951085, -28.391552516193)"
10,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.699999988079071,0.44,0.44,871,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1020622393595, -28.3777762760067)"
11,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,858,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0962610324039, -28.3691108071064)"
12,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.099180144217, -28.3812284236479)"
13,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.41,0.41,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1045417321193, -28.385406142323)"
14,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.42,0.42,850,16.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1193236682681, -28.3796496038821)"
15,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.43,0.43,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0700244439717, -28.3956399111916)"
16,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.43,0.43,866,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1166391123942, -28.3795962039617)"
17,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.41,0.41,838,17.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.115980196412, -28.389063619556)"
18,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.4,0.4,857,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0987273654753, -28.3633152788174)"
19,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.41,0.41,852,16.6,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0997074165763, -28.3533510963493)"
20,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.45,0.45,858,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0844312714547, -28.3972497339071)"
21,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.43,0.43,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0712530540581, -28.3944107873081)"
22,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,858,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.095700793145, -28.3715789940982)"
23,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.699999988079071,0.43,0.43,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0783234650539, -28.390864851324)"
24,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.43,0.43,850,17,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1125162323402, -28.3640156494518)"
25,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.44,0.44,841,17.4,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1197181790775, -28.3877759610022)"
26,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.43,0.43,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1022697622883, -28.3846249833849)"
27,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.44,0.44,841,17.4,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1198963169478, -28.3877163444391)"
28,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,858,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0908736007944, -28.3922755456)"
29,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.43,0.43,864,16,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0904018283446, -28.371399571149)"
30,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.20000000298023224,0.42,0.42,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1055257592216, -28.3900171051248)"
31,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.699999988079071,0.45,0.45,858,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0858966866063, -28.3932091371099)"
32,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.45,0.45,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1019953084284, -28.3674098002815)"
33,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.45,0.45,858,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0883722420485, -28.3955005478843)"
34,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1062631805253, -28.3844667393181)"
35,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.43,0.43,868,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0934322431108, -28.3842293725274)"
36,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.10000000149011612,0.41,0.41,850,16.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1202501260225, -28.3813139517724)"
37,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,857,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0974903492442, -28.3638234900583)"
38,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,850,17,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1095775622299, -28.3628999443899)"
39,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.44,0.44,871,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1250795489097, -28.3938425095908)"
40,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.43,0.43,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1043725342394, -28.3680643388039)"
41,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.44,0.44,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1057951732874, -28.3845306121418)"
42,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0995415406016, -28.3807512497159)"
43,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.48,0.48,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0703741359982, -28.3927435838294)"
44,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1059257992684, -28.370430726708)"
45,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.43,0.43,838,17.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1118576018486, -28.3879867731076)"
46,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.41,0.41,871,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1079914973476, -28.3772634720744)"
47,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.43,0.43,856,16,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0744340094821, -28.3861071447057)"
48,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.41,0.41,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1031018123359, -28.3879744277046)"
49,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.42,0.42,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0963935527938, -28.3795691008066)"
50,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.42,0.42,841,17.4,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1182126933407, -28.3880412839419)"
51,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.44,0.44,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1075933208802, -28.3700725521361)"
52,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.45,0.45,836,17.5,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1071510017121, -28.3536738008065)"
53,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.43,0.43,867,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0891771326293, -28.3902816957245)"
54,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0,0.45,0.45,835,17.6,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.127396457387, -28.3844282427216)"
55,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.20000000298023224,0.43,0.43,838,17.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1150639364466, -28.3891578787897)"
56,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.20000000298023224,0.42,0.42,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0777087898646, -28.383549000797)"
57,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0748393391686, -28.3972861232775)"
58,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.6000000238418579,0.44,0.44,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0750166916707, -28.3848081810919)"
59,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0802431074408, -28.3862499460257)"
60,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.20000000298023224,0.44,0.44,850,16.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1219066377183, -28.3824229300254)"
61,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.10000000149011612,0.4,0.4,838,17.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1092796315882, -28.3905982034129)"
62,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,861,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0966609678372, -28.3813876854667)"
63,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.39,0.39,866,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1102633588959, -28.3780291310436)"
64,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.44,0.44,867,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0913692183446, -28.3834107659767)"
65,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.699999988079071,0.43,0.43,864,15.9,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0765645987511, -28.3904447459408)"
66,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.45,0.45,858,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.0847026679028, -28.3970518055223)"
67,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.4,0.4,868,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.116783844788, -28.3919870028746)"
68,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.10000000149011612,0.42,0.42,866,16.1,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1064327747154, -28.3908058999441)"
69,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.47,0.47,850,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.071451585041, -28.3968613204711)"
70,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,856,16,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0727701912659, -28.3858417110529)"
71,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.30000001192092896,0.42,0.42,841,17.4,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1192397157777, -28.384812279581)"
72,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,840,17.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.10076636832, -28.3651760106574)"
73,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.44,0.44,840,17.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.100443148126, -28.3604347697214)"
74,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.39,0.39,871,15.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1080301847098, -28.379877238518)"
75,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,859,16.3,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1013336701157, -28.3681880438175)"
76,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,868,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1227774605646, -28.3951582473648)"
77,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.42,0.42,850,16.9,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1175631721215, -28.3787525201161)"
78,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.699999988079071,0.44,0.44,853,16.2,34.70042037963867,7.287953853607178,5.268077373504639,"c(31.0754268906652, -28.3927053076574)"
79,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.4000000059604645,0.43,0.43,835,17.6,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1260033333941, -28.3905444390035)"
80,Babanango village,uMfolozi-uMhlatuze,1422.0120175856634,0.9435213135103112,1341.698646659873,0.44186992446581524,0.5,0.41,0.41,868,16.2,37.63459777832031,7.851795673370361,5.210672378540039,"c(31.1238732315475, -28.393499244971)"
